id,source_file,month,year,sl_no,heads_of_crime,major_head,minor_head,upto_end_of_month,prev_year_month,previous_month,current_month,category_id,category_name,subcategory_id,subcategory_name,mapping_confidence,mapping_method
704,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,704,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Matrimony Fraud,32,7,2,5,,,,,,
705,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,705,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Sextortion and Revenge Porn,30,12,8,9,,,,,,
706,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,706,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Advertising Frauds,33,6,8,5,,,,,,
707,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,707,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Investment Fraud (Trading & Share Trading),956,206,223,173,,,,,,
708,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,708,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Fake Customer Care,162,16,31,40,,,,,,
709,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,709,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,ATM Fraud,9,1,1,6,,,,,,
710,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,710,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Digital Arrest,61,10,17,15,,,,,,
711,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,711,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,AEPS (Aadhaar),0,0,0,0,,,,,,
712,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,712,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Others,561,115,146,141,,,,,,
713,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,713,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,NA,0,0,0,0,,,,,,
714,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,714,B - SPECIAL & LOCAL LAWS,POCSO,Gang Rape,3,0,0,1,,,,,,
715,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,715,B - SPECIAL & LOCAL LAWS,POCSO,Custodial Rape,0,0,0,0,,,,,,
716,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,716,B - SPECIAL & LOCAL LAWS,POCSO,Rape with Murder,0,1,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
717,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,717,B - SPECIAL & LOCAL LAWS,POCSO,Rape,1168,273,318,287,,,,,,
718,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,718,B - SPECIAL & LOCAL LAWS,POCSO,Others,425,108,104,106,,,,,,
719,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,719,B - SPECIAL & LOCAL LAWS,Aadhar Act,Impersonation,0,0,0,0,,,,,,
720,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,720,B - SPECIAL & LOCAL LAWS,Aadhar Act,Offence by Individual,1,0,0,0,,,,,,
721,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,721,B - SPECIAL & LOCAL LAWS,Aadhar Act,Offence by Company,1,0,1,0,,,,,,
722,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,722,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.1  Custodial Rape,0,0,0,0,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
723,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,723,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.2  Gang Rape,6,2,1,1,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
724,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,724,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.3  other Cases of Rape,191,54,50,55,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
725,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,725,C. CRIMES AGAINST WOMEN,Outraging modesty (Molestation) (sec.354 IPC),NA,2164,497,589,554,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
726,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,726,C. CRIMES AGAINST WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),NA,31,9,6,13,2,Crimes Against Persons,8,Kidnapping,0.95,substring
727,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,727,C. CRIMES AGAINST WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),NA,153,36,40,39,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
728,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,728,C. CRIMES AGAINST WOMEN,Murder for Dowry - by burning (Sec.302 IPC),NA,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
729,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,729,C. CRIMES AGAINST WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",NA,2,1,0,1,2,Crimes Against Persons,7,Murder,0.95,substring
730,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,730,C. CRIMES AGAINST WOMEN,Murder for other reasons,NA,122,42,36,20,2,Crimes Against Persons,7,Murder,0.95,substring
731,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,731,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),NA,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
732,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,732,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),NA,11,1,1,5,2,Crimes Against Persons,7,Murder,0.95,substring
733,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,733,C. CRIMES AGAINST WOMEN,Attempt to Commit murder for other reasons,NA,362,86,123,97,2,Crimes Against Persons,7,Murder,0.95,substring
734,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,734,C. CRIMES AGAINST WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",NA,1,1,1,0,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
735,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,735,C. CRIMES AGAINST WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),NA,50,15,17,15,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
736,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,736,C. CRIMES AGAINST WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),NA,951,231,222,289,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
737,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,737,C. CRIMES AGAINST WOMEN,Abetment of Suicide (Sec.306 IPC),NA,63,21,16,13,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
738,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,738,C. CRIMES AGAINST WOMEN,Immoral Traffic (prevention) Act.,NA,87,13,28,29,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
739,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,739,C. CRIMES AGAINST WOMEN,Indecent Representation of Women(Prohibition) Act-1986,NA,0,0,0,0,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
740,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,740,C. CRIMES AGAINST WOMEN,Pornography,NA,0,0,0,0,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
741,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,741,C. CRIMES AGAINST WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),NA,49,14,12,13,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
742,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,742,C. CRIMES AGAINST WOMEN,Offences related to Marriage,NA,8,2,1,3,2,Crimes Against Persons,,,0.6000000000000001,token_overlap
743,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,743,C. CRIMES AGAINST WOMEN,Cyber Crimes,NA,978,328,258,209,3,Cyber Crime,,,0.9,substring
744,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,744,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC/ 91, 92 BNS)",NA,3,0,3,0,2,Crimes Against Persons,,,0.4,token_overlap
745,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,745,D.CRIME AGAINST CHILDREN,Rape on Minor,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
746,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,746,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),NA,13,6,6,4,2,Crimes Against Persons,,,0.4,token_overlap
747,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,747,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,NA,1409,369,329,420,2,Crimes Against Persons,8,Kidnapping,0.95,substring
748,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,748,D.CRIME AGAINST CHILDREN,For Ransom - of Children,NA,2,0,1,0,2,Crimes Against Persons,,,0.4,token_overlap
749,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,749,D.CRIME AGAINST CHILDREN,of Children - for begging,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
750,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,750,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,NA,1,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
751,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,751,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
752,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,752,D.CRIME AGAINST CHILDREN,Lawful Guardianship,NA,1,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
753,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,753,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
754,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,754,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
755,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,755,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,NA,0,1,0,0,2,Crimes Against Persons,,,0.4,token_overlap
756,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,756,D.CRIME AGAINST CHILDREN,"Selling of girls for Prostitution (Sec.372, 373 IPC/ 98, 99 BNS)",NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
757,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,757,D.CRIME AGAINST CHILDREN,The Prohibition of Child Marriage Act - 2006,NA,54,19,12,13,2,Crimes Against Persons,,,0.4,token_overlap
758,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,758,D.CRIME AGAINST CHILDREN,POCSO Act,NA,1596,382,422,394,2,Crimes Against Persons,,,0.4,token_overlap
759,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,759,D.CRIME AGAINST CHILDREN,Death of Children due to miscarriage,NA,6,3,2,2,2,Crimes Against Persons,,,0.4,token_overlap
760,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,760,D.CRIME AGAINST CHILDREN,Juvenile Justice Act,NA,39,8,13,7,2,Crimes Against Persons,,,0.4,token_overlap
761,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,761,D.CRIME AGAINST CHILDREN,Child Labour (Pro.& Reg.) Act,NA,23,2,5,3,2,Crimes Against Persons,,,0.4,token_overlap
762,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,762,D.CRIME AGAINST CHILDREN,Probation of Offenders Act,NA,0,0,0,0,2,Crimes Against Persons,,,0.4,token_overlap
763,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,763,E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs,Murder,NA,27,8,7,3,2,Crimes Against Persons,7,Murder,0.95,substring
764,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,764,E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs,Rape,NA,29,6,3,4,2,Crimes Against Persons,,,0.4,token_overlap
765,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,765,E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs,Kidnapping,NA,76,8,17,16,2,Crimes Against Persons,8,Kidnapping,0.95,substring
766,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,766,E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs,Offences under the Protection of Civil Rights Act.,NA,1,3,0,0,2,Crimes Against Persons,,,0.4,token_overlap
767,CRIME_REVIEW_FOR_THE_MONTH_OF_APRIL_2026.csv,4,2026,767,E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs,Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),NA,776,164,203,214,2,Crimes Against Persons,,,0.4,token_overlap
768,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,1,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",For gain,15,4,2,3,2,Crimes Against Persons,7,Murder,0.95,substring
769,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,2,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Over Property Dispute,6,2,2,0,2,Crimes Against Persons,7,Murder,0.95,substring
770,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,3,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Personal Vendetta or enemity,9,6,5,1,2,Crimes Against Persons,7,Murder,0.95,substring
771,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,4,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Sexual jealousy,7,0,0,4,2,Crimes Against Persons,7,Murder,0.95,substring
772,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,5,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",For dowry by burning,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
773,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,6,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",For dowry by other means,3,0,1,1,2,Crimes Against Persons,7,Murder,0.95,substring
774,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,7,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Communalism,0,1,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
775,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,8,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Casteism,1,0,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
776,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,9,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Witch Craft (Sorcery),0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
777,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,10,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",For Human Sacrifice,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
778,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,11,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Terrorism/Naxalism / Extremism,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
779,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,12,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",For Political Reasons,1,0,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
780,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,13,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Adultery,7,1,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
781,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,14,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Civil Disputes,22,6,4,6,2,Crimes Against Persons,7,Murder,0.95,substring
782,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,15,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Electoral Gain,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
783,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,16,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Gang Rivalry,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
784,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,17,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Love Intrigue,5,1,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
785,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,18,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Professional,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
786,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,19,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Psychopathic/Serial Killer/Lunacy,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
787,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,20,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Rape with Murder,5,1,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
788,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,21,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Revenge/Enemity,18,5,4,8,2,Crimes Against Persons,7,Murder,0.95,substring
789,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,22,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Sudden Quarrel,33,11,7,8,2,Crimes Against Persons,7,Murder,0.95,substring
790,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,23,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Village Dispute,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
791,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,24,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Custodial,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
792,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,25,A - IPC Crime,"Murder (Sec.302/303 IPC/103,104 BNS)",Due to Other Causes,329,76,50,63,2,Crimes Against Persons,7,Murder,0.95,substring
793,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,26,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Gain,12,1,2,4,2,Crimes Against Persons,7,Murder,0.95,substring
794,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,27,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Over Property Dispute,39,6,11,16,2,Crimes Against Persons,7,Murder,0.95,substring
795,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,28,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Personal Vendetta or enemity,43,10,9,8,2,Crimes Against Persons,7,Murder,0.95,substring
796,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,29,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Sexual jealousy,5,0,0,2,2,Crimes Against Persons,7,Murder,0.95,substring
797,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,30,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Dowry other Means,12,2,4,3,2,Crimes Against Persons,7,Murder,0.95,substring
798,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,31,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Dowry By Burning,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
799,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,32,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Communalism,2,1,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
800,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,33,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Casteism,3,0,0,1,2,Crimes Against Persons,7,Murder,0.95,substring
801,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,34,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Witch Craft (Sorcery),0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
802,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,35,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Human Sacrifice,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
803,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,36,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Terrorism /Naxalism / Extremism,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
804,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,37,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),For Political Reasons,2,2,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
805,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,38,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Adultery,5,0,1,1,2,Crimes Against Persons,7,Murder,0.95,substring
806,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,39,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Electoral Gain,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
807,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,40,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Gang Rivalry,3,0,1,0,2,Crimes Against Persons,7,Murder,0.95,substring
808,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,41,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Love Intrigue,8,1,1,3,2,Crimes Against Persons,7,Murder,0.95,substring
809,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,42,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Professional,0,2,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
810,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,43,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Rape,0,0,0,0,2,Crimes Against Persons,7,Murder,0.95,substring
811,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,44,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Revenge/Enemity,94,18,13,25,2,Crimes Against Persons,7,Murder,0.95,substring
812,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,45,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Sudden Quarrel,169,22,33,30,2,Crimes Against Persons,7,Murder,0.95,substring
813,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,46,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Village Dispute,12,0,2,4,2,Crimes Against Persons,7,Murder,0.95,substring
814,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,47,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Due to Other Causes,1066,160,209,257,2,Crimes Against Persons,7,Murder,0.95,substring
815,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,48,A - IPC Crime,ATTEMPT TO MURDER (Sec. 307 IPC/109BNS),Civil Disputes,151,20,31,40,2,Crimes Against Persons,7,Murder,0.95,substring
816,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,49,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),For Gain,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
817,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,50,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Over Civil Dispute,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
818,CRIME_REVIEW_FOR_THE_MONTH_OF_MAY_2026.csv,5,2026,51,A - IPC Crime,CULPABLE HOMICIDE NOT AMOUNTING TO MUDER (Sec.304 IPC/105 BNS),Due to Personal Vendetta or enemity,0,0,0,0,3,Cyber Crime,,,0.4,token_overlap
